0	0	0	150000	4900	-0.2618	0	0	0	0	0	0	0	0	0	0	1.40992	0	0	0	0	0	0	0	0	0	0	0	0	438180	0	inf	4733.04	486.867
192	0.000800305	0.22315	3447.6	1434.01	-0.0198029	0.00810821	0.0118541	-8528790	1449894	0	3.73046	-0.00470252	3.73046	216.852	6.11521	1.33088	190.536	489.792	1.43726	0.244334	49021.3	1	12188.3	0	0	1.43726	0	-2.00205	438180	0	626.191	773436	486.867
193	0.000803802	0.22357	3419.48	1414.84	-0.0196945	0.00814316	0.0118832	-8323080	1414923	0	3.73051	-0.00471093	3.73052	216.957	6.0322	1.3308	190.536	491.231	1.43732	0.244344	47139.9	1	11893.8	0	0	1.43732	0	-1.95342	438180	0	626.166	774851	486.867
194	0.000807269	0.223984	3391.84	1396.14	-0.0196517	0.00817816	0.0119118	-8124323	1381135	0	3.73057	-0.00471921	3.73057	217.06	5.95121	1.33073	190.536	492.647	1.43738	0.244354	45349.7	1	11609.3	0	0	1.43738	0	-1.9064	438180	0	626.141	776247	486.867
195	0.000810704	0.224392	3364.58	1377.89	-0.0196741	0.00821321	0.01194	-7932287	1348488	0	3.73062	-0.00472739	3.73063	217.162	5.87218	1.33066	190.536	494.045	1.43743	0.244363	43645.4	1	11334.5	0	0	1.43743	0	-1.86096	438180	0	626.117	777625	486.867
196	0.00081411	0.224796	3337.6	1360.06	-0.0197609	0.00824831	0.0119679	-7746743	1316946	0	3.73068	-0.00473546	3.73068	217.262	5.79502	1.33059	190.536	495.429	1.43748	0.244372	42022.4	1	11068.9	0	0	1.43748	0	-1.81702	438180	0	626.094	778984	486.867
197	0.000817487	0.225194	3310.8	1342.65	-0.0199118	0.00828349	0.0119957	-7567466	1286469	0	3.73073	-0.00474342	3.73073	217.362	5.71968	1.33052	190.536	496.805	1.43754	0.244381	40476.2	1	10812.4	0	0	1.43754	0	-1.77455	438180	0	626.071	780327	486.867
198	0.000820835	0.225587	3284.1	1325.65	-0.0201261	0.00831874	0.0120233	-7394239	1257020	0	3.73078	-0.00475128	3.73079	217.462	5.6461	1.33045	190.536	498.177	1.43759	0.24439	39002.4	1	10564.5	0	0	1.43759	0	-1.73348	438180	0	626.048	781652	486.867
199	0.000824155	0.225975	3257.42	1309.03	-0.0204033	0.00835407	0.0120509	-7226848	1228564	0	3.73084	-0.00475904	3.73084	217.561	5.5742	1.33038	190.536	499.549	1.43764	0.244399	37597.2	1	10325	0	0	1.43764	0	-1.69377	438180	0	626.026	782961	486.867
200	0.000827448	0.226359	3230.66	1292.79	-0.0207428	0.00838949	0.0120786	-7065086	1201064	0	3.73089	-0.0047667	3.73089	217.661	5.50393	1.33031	190.536	500.926	1.43769	0.244407	36256.9	1	10093.5	0	0	1.43769	0	-1.65538	438180	0	626.005	784253	486.867
201	0.000830715	0.226737	3203.76	1276.92	-0.0211442	0.00842502	0.0121064	-6908751	1174487	0	3.73094	-0.00477427	3.73095	217.761	5.43524	1.33024	190.536	502.311	1.43774	0.244415	34977.8	1	9869.85	0	0	1.43774	0	-1.61824	438180	0	625.984	785530	486.867
202	0.000833955	0.227111	3176.64	1261.39	-0.0216069	0.00846065	0.0121345	-6757647	1148800	0	3.731	-0.00478175	3.731	217.862	5.36806	1.33017	190.536	503.709	1.43778	0.244423	33756.7	1	9653.66	0	0	1.43778	0	-1.58232	438180	0	625.964	786791	486.867
203	0.00083717	0.227481	3149.23	1246.21	-0.0221303	0.0084964	0.0121628	-6611586	1123969	0	3.73105	-0.00478913	3.73106	217.964	5.30235	1.3301	190.536	505.123	1.43783	0.244431	32590.4	1	9444.71	0	0	1.43783	0	-1.54757	438180	0	625.944	788037	486.867
204	0.000840361	0.227846	3121.47	1231.36	-0.022714	0.00853227	0.0121915	-6470385	1099965	0	3.73111	-0.00479643	3.73111	218.068	5.23806	1.33003	190.536	506.556	1.43787	0.244439	31476.2	1	9242.71	0	0	1.43787	0	-1.51395	438180	0	625.924	789268	486.867
205	0.000843527	0.228206	3093.28	1216.83	-0.0233574	0.00856827	0.0122207	-6333865	1076757	0	3.73117	-0.00480365	3.73117	218.173	5.17514	1.32995	190.536	508.013	1.43792	0.244446	30411.1	1	9047.42	0	0	1.43792	0	-1.48142	438180	0	625.905	790485	486.867
206	0.000846669	0.228563	3064.61	1202.6	-0.02406	0.00860442	0.0122504	-6201855	1054315	0	3.73122	-0.00481079	3.73123	218.279	5.11353	1.32988	190.536	509.495	1.43796	0.244453	29392.7	1	8858.59	0	0	1.43796	0	-1.44994	438180	0	625.886	791687	486.867
207	0.000849788	0.228915	3035.4	1188.68	-0.0248215	0.0086407	0.0122806	-6074191	1032612	0	3.73128	-0.00481784	3.73129	218.388	5.05321	1.3298	190.536	511.007	1.438	0.24446	28418.4	1	8675.98	0	0	1.438	0	-1.41946	438180	0	625.868	792875	486.867
208	0.000852885	0.229263	3005.59	1175.04	-0.0256411	0.00867715	0.0123114	-5950713	1011621	0	3.73134	-0.00482482	3.73135	218.499	4.99412	1.32973	190.536	512.551	1.43804	0.244468	27486.1	1	8499.37	0	0	1.43804	0	-1.38995	438180	0	625.85	794050	486.867
209	0.000855949	0.229606	2974.47	1152.31	-0.0281587	0.00871384	0.012344	-10495661	0	0	3.73141	-0.00483169	3.73141	218.617	4.88839	1.32964	190.536	514.181	1.43812	0	25955.5	1	8168.71	0	4.77616e+06	1.43812	0	-2.31771	428146	1	611.487	795202	486.867
210	0.000858961	0.229942	2940.72	1127.9	-0.0310793	0.00875097	0.0123786	-10288974	0	0	3.73148	-0.00483845	3.73148	218.741	4.79122	1.32956	190.536	515.915	1.43819	0	24375	1	7873.14	0	4.77616e+06	1.43819	0	-2.48787	422153	1	602.9	796329	486.867
211	0.000861922	0.230271	2904.39	1103.68	-0.0340778	0.00878854	0.0124161	-10071068	0	0	3.73155	-0.00484508	3.73156	218.877	4.68706	1.32946	190.536	517.802	1.43826	0	22873	1	7561.56	0	4.77616e+06	1.43826	0	-2.46863	416161	1	594.312	797432	486.867
212	0.000864831	0.230593	2865.53	1079.65	-0.0371568	0.00882657	0.0124563	-9859577	0	0	3.73163	-0.00485158	3.73164	219.021	4.58363	1.32936	190.536	519.822	1.43833	0	21445.4	1	7259.17	0	4.77616e+06	1.43833	0	-2.45045	410169	1	585.725	798511	486.867
213	0.000867689	0.230907	2824.19	1055.77	-0.0403189	0.00886507	0.0124991	-9654540	0	0	3.73172	-0.00485796	3.73172	219.175	4.48089	1.32925	190.536	521.974	1.4385	0	20088.6	1	6965.53	0	4.77616e+06	1.4385	0	-2.43333	404177	1	577.099	799566	486.867
214	0.000870495	0.231215	2780.44	1032.06	-0.0435669	0.00890404	0.0125444	-9456705	0	0	3.73181	-0.00486421	3.73182	219.338	4.37879	1.32914	190.536	524.254	1.43912	0	18799	1	6680.2	0	4.77616e+06	1.43912	0	-2.4175	398185	1	568.3	800597	486.867
215	0.00087325	0.231515	2734.31	1008.49	-0.046904	0.0089435	0.0125921	-9264238	0	0	3.73191	-0.00487033	3.73191	219.51	4.27729	1.32902	190.536	526.661	1.43973	0	17573.4	1	6402.8	0	4.77616e+06	1.43973	0	-2.40278	392192	1	559.511	801604	486.867
216	0.000875952	0.231809	2685.89	985.052	-0.0503334	0.00898346	0.0126422	-9076904	0	0	3.73201	-0.00487634	3.73202	219.691	4.17637	1.32889	190.536	529.191	1.44034	0	16409.1	1	6132.96	0	4.77616e+06	1.44034	0	-2.38898	386200	1	550.73	802588	486.867
217	0.000878603	0.232095	2635.22	961.742	-0.0538586	0.00902393	0.0126946	-8894485	0	0	3.73212	-0.00488222	3.73212	219.88	4.07598	1.32876	190.536	531.842	1.44094	0	15303.2	1	5870.36	0	4.77616e+06	1.44094	0	-2.3761	380208	1	541.958	803548	486.867
218	0.000881203	0.232375	2582.36	938.55	-0.0574834	0.00906493	0.0127493	-8716822	0	0	3.73223	-0.00488797	3.73224	220.076	3.97611	1.32862	190.536	534.611	1.44156	0	14253.2	1	5614.71	0	4.77616e+06	1.44156	0	-2.36412	374216	1	533.189	804485	486.867
219	0.00088375	0.232648	2527.4	915.466	-0.0612119	0.00910646	0.0128062	-8543808	0	0	3.73235	-0.00489361	3.73235	220.281	3.87672	1.32848	190.536	537.496	1.44222	0	13256.6	1	5365.73	0	4.77616e+06	1.44222	0	-2.35306	368224	1	524.409	805399	486.867
220	0.000886244	0.232913	2470.38	892.483	-0.0650485	0.00914854	0.0128652	-8375127	0	0	3.73247	-0.00489912	3.73247	220.494	3.77777	1.32833	190.536	540.492	1.44288	0	12311.3	1	5123.16	0	4.77616e+06	1.44288	0	-2.34289	362231	1	515.64	806290	486.867
221	0.000888687	0.233173	2411.39	869.59	-0.0689977	0.00919119	0.0129262	-8210623	0	0	3.7326	-0.00490451	3.7326	220.714	3.67924	1.32818	190.536	543.598	1.44354	0	11415	1	4886.76	0	4.77616e+06	1.44354	0	-2.3336	356239	1	506.879	807157	486.867
222	0.000891077	0.233425	2350.5	846.78	-0.0730649	0.00923443	0.0129892	-8050149	0	0	3.73273	-0.00490978	3.73273	220.94	3.5811	1.32802	190.536	546.808	1.44419	0	10565.7	1	4656.31	0	4.77616e+06	1.44419	0	-2.32518	350247	1	498.127	808002	486.867
223	0.000893413	0.233671	2287.79	824.044	-0.0772555	0.00927826	0.0130541	-7893576	0	0	3.73286	-0.00491492	3.73287	221.174	3.48331	1.32786	190.536	550.121	1.44484	0	9761.58	1	4431.63	0	4.77616e+06	1.44484	0	-2.31765	344255	1	489.383	808823	486.867
224	0.000895697	0.233909	2223.34	801.373	-0.0815756	0.0093227	0.0131208	-7740783	0	0	3.733	-0.00491995	3.733	221.414	3.38584	1.32769	190.536	553.532	1.44549	0	9000.76	1	4212.53	0	4.77616e+06	1.44549	0	-2.31101	338263	1	480.648	809622	486.867
225	0.000897927	0.234142	2157.22	778.758	-0.0860316	0.00936778	0.0131892	-7591662	0	0	3.73314	-0.00492485	3.73315	221.661	3.28867	1.32752	190.536	557.037	1.44614	0	8281.56	1	3998.84	0	4.77616e+06	1.44614	0	-2.30528	332270	1	471.922	810398	486.867
226	0.000900103	0.234367	2089.54	756.191	-0.0906307	0.00941351	0.0132592	-7446118	0	0	3.73329	-0.00492963	3.73329	221.913	3.19175	1.32734	190.536	560.631	1.44679	0	7602.36	1	3790.43	0	4.77616e+06	1.44679	0	-2.30046	326278	1	463.204	811151	486.867
227	0.000902224	0.234586	2020.37	733.661	-0.0953808	0.00945991	0.0133307	-7304066	0	0	3.73344	-0.00493429	3.73344	222.171	3.09506	1.32716	190.536	564.311	1.44743	0	6961.61	1	3587.17	0	4.77616e+06	1.44743	0	-2.2966	320286	1	454.495	811881	486.867
228	0.000904291	0.234798	1949.83	711.16	-0.10029	0.009507	0.0134037	-7165432	0	0	3.73359	-0.00493883	3.7336	222.434	2.99856	1.32698	190.536	568.072	1.44808	0	6357.85	1	3388.93	0	4.77616e+06	1.44808	0	-2.29371	314294	1	445.793	812589	486.867
229	0.000906303	0.235003	1878.01	688.677	-0.105369	0.00955481	0.013478	-7030154	0	0	3.73375	-0.00494324	3.73375	222.701	2.90221	1.32679	190.536	571.909	1.44872	0	5789.7	1	3195.64	0	4.77616e+06	1.44872	0	-2.29183	308302	1	437.1	813274	486.867
230	0.000908259	0.235201	1805.01	666.202	-0.110627	0.00960335	0.0135536	-6898180	0	0	3.73391	-0.00494753	3.73391	222.973	2.80597	1.3266	190.536	575.816	1.44936	0	5255.83	1	3007.2	0	4.77616e+06	1.44936	0	-2.29099	302309	1	428.414	813936	486.867
231	0.000910159	0.235393	1730.95	643.725	-0.116076	0.00965267	0.0136302	-6769469	0	0	3.73407	-0.0049517	3.73407	223.249	2.70981	1.32641	190.536	579.788	1.45001	0	4754.97	1	2823.54	0	4.77616e+06	1.45001	0	-2.29126	296317	1	419.737	814575	486.867
232	0.000912002	0.235578	1655.94	621.234	-0.121729	0.00970277	0.0137078	-6643989	0	0	3.73423	-0.00495574	3.73423	223.529	2.61368	1.32621	190.536	583.819	1.45065	0	4285.93	1	2644.63	0	4.77616e+06	1.45065	0	-2.29267	290325	1	411.067	815192	486.867
233	0.000913787	0.235757	1580.12	598.717	-0.1276	0.0097537	0.0137862	-6521722	0	0	3.73439	-0.00495965	3.7344	223.811	2.51752	1.32602	190.536	587.902	1.45129	0	3847.54	1	2470.42	0	4.77616e+06	1.45129	0	-2.2953	284333	1	402.405	815786	486.867
234	0.000915515	0.235929	1503.61	576.156	-0.133705	0.00980549	0.0138654	-6406028	0	0	3.73456	-0.00496344	3.73456	224.096	2.42129	1.32582	190.536	592.031	1.45496	0	3438.61	1	2300.86	0	4.77616e+06	1.45496	0	-2.29975	278341	1	392.93	816357	486.867
235	0.000917184	0.236094	1426.56	553.53	-0.140064	0.00985816	0.0139451	-6293686	0	0	3.73473	-0.0049671	3.73473	224.383	2.32487	1.32562	190.536	596.198	1.45932	0	3057.96	1	2135.87	0	4.77616e+06	1.45932	0	-2.30643	272348	1	383.323	816905	486.867
236	0.000918792	0.236252	1349.12	530.826	-0.146696	0.00991177	0.0140252	-6183944	0	0	3.7349	-0.00497063	3.7349	224.672	2.22823	1.32542	190.536	600.395	1.46369	0	2704.62	1	1975.5	0	4.77616e+06	1.46369	0	-2.31443	266356	1	373.77	817430	486.867
237	0.000920341	0.236403	1271.44	508.029	-0.153626	0.00996634	0.0141056	-6076869	0	0	3.73507	-0.00497403	3.73507	224.961	2.13131	1.32521	190.536	604.613	1.46807	0	2377.7	1	1819.8	0	4.77616e+06	1.46807	0	-2.32383	260364	1	364.272	817932	486.867
238	0.000921828	0.236548	1193.7	485.125	-0.160881	0.0100219	0.014186	-5972541	0	0	3.73524	-0.0049773	3.73524	225.251	2.03404	1.32501	190.536	608.843	1.47246	0	2076.29	1	1668.84	0	4.77616e+06	1.47246	0	-2.33475	254372	1	354.826	818411	486.867
239	0.000923252	0.236686	1116.08	462.097	-0.168493	0.0100786	0.0142663	-5871821	0	0	3.7354	-0.00498043	3.73541	225.54	1.93637	1.32481	190.536	613.076	1.47792	0	1799.5	1	1522.71	0	4.77616e+06	1.47792	0	-2.34743	248379	1	345.188	818867	486.867
240	0.000924613	0.236817	1038.79	438.923	-0.176499	0.0101364	0.0143463	-5774264	0	0	3.73557	-0.00498343	3.73558	225.828	1.83821	1.32461	190.536	617.3	1.48396	0	1546.43	1	1381.47	0	4.77616e+06	1.48396	0	-2.36226	242387	1	335.488	819299	486.867
241	0.000925909	0.236941	962.025	415.584	-0.184944	0.0101953	0.0144257	-5679556	0	0	3.73574	-0.0049863	3.73574	226.114	1.73947	1.32441	190.536	621.504	1.49004	0	1316.26	1	1245.29	0	4.77616e+06	1.49004	0	-2.37905	236395	1	325.859	819707	486.867
242	0.00092714	0.237058	886.028	392.06	-0.193879	0.0102555	0.0145044	-5587852	0	0	3.73591	-0.00498902	3.73591	226.398	1.64007	1.32421	190.536	625.674	1.49616	0	1108.16	1	1114.3	0	4.77616e+06	1.49616	0	-2.39798	230403	1	316.3	820092	486.867
243	0.000928303	0.237168	811.044	368.327	-0.203367	0.0103171	0.0145819	-5499328	0	0	3.73607	-0.0049916	3.73607	226.677	1.53993	1.32401	190.536	629.797	1.50233	0	921.308	1	988.697	0	4.77616e+06	1.50233	0	-2.41927	224411	1	306.809	820453	486.867
244	0.000929398	0.23727	737.348	344.375	-0.213485	0.01038	0.0146582	-5401708	0	0	3.73623	-0.00499403	3.73624	226.952	1.43896	1.32382	190.536	633.857	1.47898	0	754.975	1	868.737	0	4.77616e+06	1.47898	0	-2.44157	218418	1	303.332	820789	486.867
245	0.000930423	0.237366	665.225	320.241	-0.224326	0.0104445	0.0147328	-5304063	0	0	3.73639	-0.00499631	3.73639	227.22	1.33741	1.32364	190.536	637.838	1.43604	0	608.654	1	755.054	0	4.77616e+06	1.43604	0	-2.46017	212426	1	303.832	821101	486.867
246	0.000931377	0.237455	594.99	295.878	-0.236007	0.0105107	0.0148055	-5215334	0	0	3.73654	-0.00499845	3.73655	227.482	1.235	1.32345	190.536	641.723	1.39273	0	481.223	1	647.676	0	4.77616e+06	1.39273	0	-2.48347	206434	1	304.442	821389	486.867
247	0.000932258	0.237536	526.991	271.231	-0.248677	0.0105786	0.0148758	-5135287	0	0	3.73669	-0.00500043	3.7367	227.736	1.13152	1.32328	190.536	645.49	1.34897	0	371.58	1	546.806	0	4.77616e+06	1.34897	0	-2.5125	200442	1	305.193	821652	486.867
248	0.000933064	0.23761	461.627	246.238	-0.262533	0.0106485	0.0149435	-5063702	0	0	3.73684	-0.00500225	3.73684	227.979	1.02672	1.32311	190.536	649.118	1.30466	0	278.669	1	452.681	0	4.77616e+06	1.30466	0	-2.54763	194450	1	306.126	821890	486.867
249	0.000933794	0.237676	399.35	220.836	-0.277844	0.0107206	0.0150079	-5000908	0	0	3.73697	-0.00500391	3.73698	228.211	0.920331	1.32294	190.536	652.581	1.26255	0	201.45	1	365.623	0	4.77616e+06	1.26255	0	-2.5894	188457	1	306.587	822102	486.867
250	0.000934445	0.237735	340.681	194.954	-0.294985	0.0107952	0.0150686	-4946160	0	0	3.7371	-0.0050054	3.73711	228.43	0.812053	1.32279	190.536	655.849	1.22068	0	138.876	1	286.044	0	4.77616e+06	1.22068	0	-2.63836	182465	1	307.022	822289	486.867
251	0.000935015	0.237786	286.223	168.519	-0.31451	0.0108725	0.015125	-4899166	0	0	3.73722	-0.00500671	3.73723	228.633	0.701582	1.32265	190.536	658.886	1.17796	0	89.8641	1	214.478	0	4.77616e+06	1.17796	0	-2.69474	176473	1	307.708	822449	486.867
252	0.000935502	0.237829	236.689	141.452	-0.337283	0.0109532	0.0151762	-4859865	0	0	3.73733	-0.00500785	3.73733	228.817	0.588586	1.32252	190.536	661.653	1.13426	0	53.2359	1	151.573	0	4.77616e+06	1.13426	0	-2.75908	170481	1	308.712	822582	486.867
253	0.000935902	0.237865	192.931	113.67	-0.364765	0.0110379	0.0152215	-4828450	0	0	3.73743	-0.00500879	3.73743	228.981	0.472712	1.32241	190.536	664.101	1.09454	0	27.6672	1	98.1209	0	4.77616e+06	1.09454	0	-2.83197	164489	1	308.669	822689	486.867
254	0.000936212	0.237892	155.999	85.0831	-0.399743	0.0111276	0.0152598	-4804864	0	0	3.73751	-0.00500954	3.73751	229.118	0.353569	1.32231	190.536	666.17	1.07071	0	11.6171	1	55.06	0	4.77616e+06	1.07071	0	-2.91409	158496	1	304.044	822767	486.867
255	0.00093643	0.237911	127.242	55.6067	-0.448694	0.0112246	0.0152896	-4788140	0	0	3.73757	-0.00501008	3.73758	229.226	0.230804	1.32224	190.536	667.784	1.04616	0	3.24619	1	23.5181	0	4.77616e+06	1.04616	0	-3.00473	152504	1	299.415	822817	486.867
256	0.000936553	0.237921	108.542	25.1819	-0.534421	0.0113336	0.015309	-4778546	0	0	3.73761	-0.0050104	3.73762	229.296	0.104169	1.32219	190.536	668.839	1.02083	0	0.301671	1	4.798	0	4.77616e+06	1.02083	0	-3.10141	146512	1	294.787	822839	486.867
257	0.000936581	0.237924	103.3	-6.02101	-0.69296	0.0114805	0.015315	-4776299	0	0	3.73763	-0.00501047	3.73763	229.317	-0.0252896	1.32217	190.536	669.164	1	0	-0.00412443	1	0.282927	0	4.77616e+06	1	0	-3.18072	140520	1	288.621	822834	486.867
258	0.000936514	0.237918	114.962	-38.9817	-0.504471	0.0115954	0.0153006	-4781827	0	0	3.7376	-0.00501029	3.7376	229.265	-0.162285	1.3222	190.536	668.382	1	0	-1.11875	1	11.6373	0	4.77616e+06	1	0	-3.3599	134528	1	276.313	822800	486.867
259	0.000936336	0.237903	140.353	-73.9199	-0.443549	0.0116969	0.0152754	-4796585	0	0	3.73754	-0.00500985	3.73755	229.175	-0.308421	1.32227	190.536	667.017	1	0	-7.62213	1	41.9484	0	4.77616e+06	1	0	-3.56149	128535	1	264.005	822733	486.867
260	0.000936036	0.237879	178.187	-110.934	-0.40628	0.0117911	0.0152364	-4821987	0	0	3.73746	-0.00500915	3.73746	229.034	-0.462708	1.32237	190.536	664.906	1	0	-25.7298	1	94.1233	0	4.77616e+06	1	0	-3.77315	122543	1	251.698	822631	486.867
261	0.000935603	0.237843	227.98	-150.265	-0.379728	0.0118806	0.0151849	-4859900	0	0	3.73735	-0.00500816	3.73735	228.849	-0.626767	1.3225	190.536	662.124	1	0	-63.838	1	171.996	0	4.77616e+06	1	0	-4.00927	116551	1	239.39	822492	486.867
262	0.000935025	0.237796	289.634	-192.241	-0.359366	0.0119665	0.0151212	-4912588	0	0	3.73721	-0.00500688	3.73722	228.619	-0.802044	1.32266	190.536	658.683	1	0	-133.391	1	280.214	0	4.77616e+06	1	0	-4.27887	110559	1	227.082	822312	486.867
263	0.000934291	0.237736	363.329	-237.284	-0.343063	0.0120497	0.015045	-4982910	0	0	3.73705	-0.00500529	3.73706	228.345	-0.990367	1.32285	190.536	654.575	1	0	-250.205	1	424.652	0	4.77616e+06	1	0	-4.59152	104567	1	214.775	822088	486.867
264	0.000933385	0.237664	449.481	-285.932	-0.329644	0.0121305	0.0149558	-5074554	0	0	3.73686	-0.00500337	3.73687	228.024	-1.19406	1.32307	190.536	649.783	1	0	-436.505	1	612.883	0	4.77616e+06	1	0	-4.95901	98574.4	1	202.467	821818	486.867
265	0.000932292	0.237576	548.746	-338.875	-0.318391	0.0122095	0.0148531	-5192376	0	0	3.73664	-0.00500109	3.73665	227.654	-1.41612	1.32333	190.536	644.274	1	0	-724.14	1	854.884	0	4.77616e+06	1	0	-5.39683	92582.2	1	190.159	821496	486.867
266	0.000930992	0.237473	662.044	-397.009	-0.308836	0.012287	0.0147359	-5342915	0	0	3.7364	-0.00499841	3.7364	227.232	-1.6604	1.32363	190.536	638.004	1	0	-1159.81	1	1164.08	0	4.77616e+06	1	0	-5.92607	86590	1	177.851	821118	486.867
267	0.000929462	0.237353	790.612	-461.523	-0.300656	0.012363	0.0146029	-5535191	0	0	3.73611	-0.00499531	3.73612	226.752	-1.93205	1.32396	190.536	630.912	1	0	-1813.83	1	1559.01	0	4.77616e+06	1	0	-6.57633	80597.7	1	165.544	820677	486.867
268	0.000927673	0.237212	936.086	-534.024	-0.293622	0.0124378	0.0144524	-5782015	0	0	3.73579	-0.00499173	3.7358	226.21	-2.23801	1.32434	190.536	622.916	1	0	-2795.42	1	2065.97	0	4.77616e+06	1	0	-7.39047	74605.5	1	153.236	820166	486.867
269	0.00092559	0.23705	1100.63	-616.748	-0.287565	0.0125117	0.0142821	-6102188	0	0	3.73543	-0.0049876	3.73544	225.597	-2.588	1.32477	190.536	613.909	1	0	-4280.71	1	2723.59	0	4.77616e+06	1	0	-8.43266	68613.3	1	140.928	819574	486.867
270	0.000923164	0.236862	1287.13	-712.916	-0.28236	0.0125846	0.0140891	-6524430	0	0	3.73502	-0.00498286	3.73503	224.902	-2.99597	1.32525	190.536	603.747	1	0	-6566.78	1	3590.86	0	4.77616e+06	1	0	-9.803	62621.1	1	128.621	818890	486.867
271	0.000920336	0.236644	1499.55	-827.352	-0.277915	0.0126566	0.0138693	-7094805	0	0	3.73456	-0.00497737	3.73456	224.11	-3.48289	1.32581	190.536	592.235	1	0	-10183.4	1	4762.38	0	4.77616e+06	1	0	-11.6653	56628.9	1	116.313	818094	486.867
272	0.00091702	0.23639	1743.45	-967.672	-0.27416	0.012728	0.0136169	-7891832	0	0	3.73402	-0.004971	3.73403	223.201	-4.08193	1.32644	190.536	579.098	1	0	-16144.3	1	6399.43	0	4.77616e+06	1	0	-14.3038	50636.7	1	104.005	817163	486.867
273	0.000913091	0.236091	2027.03	-1146.71	-0.271048	0.0127986	0.0133233	-9060303	0	0	3.7334	-0.00496352	3.7334	222.144	-4.84913	1.32718	190.536	563.93	1	0	-26574.6	1	8799.41	0	4.77616e+06	1	0	-18.2509	44644.5	1	91.6976	816058	486.867
274	0.00090836	0.235733	2363.13	-1388.11	-0.268554	0.0128687	0.0129753	-10896877	0	0	3.73266	-0.00495459	3.73267	220.891	-5.88797	1.32805	190.536	546.102	1	0	-46518.9	1	12571.6	0	4.77616e+06	1	0	-24.6074	38652.3	1	79.3899	814719	486.867
275	0.0009025	0.235291	2773.65	-1741.11	-0.266674	0.0129381	0.0125501	-14106849	0	0	3.73176	-0.0049436	3.73177	219.359	-7.4147	1.32912	190.536	524.542	1	0	-90281.8	1	19164.8	0	4.77616e+06	1	0	-35.9837	32660.1	1	67.0822	813040	486.867
276	0.000895174	0.234742	3303.26	-2126.47	-0.292128	0.0130085	0.0119965	-12832732	2181564	0	3.73059	-0.00492991	3.7306	217.365	-8.92993	1.3305	190.536	496.847	1	0.17	-160805	1	26357.8	0	0	1	0	-39.2817	31162.1	0	64.0053	811003	486.867
277	0.000886271	0.234079	4025.07	-2635.31	-0.327839	0.0130834	0.0112541	-19068857	3241705	0	3.72902	-0.00491272	3.72902	214.691	-11.3007	1.33238	190.536	460.366	1	0.17	-296446	1	39166.5	0	0	1	0	-51.8697	31162.1	0	64.0053	808508	486.867
278	0.000875126	0.233253	5046.13	-3383.46	-0.370041	0.0131637	0.010196	-28507746	4846316	0	3.72678	-0.00489074	3.72678	210.88	-14.6326	1.33504	190.536	409.68	1	0.17	-597163	1	58553.5	0	0	1	0	-76.2638	31162.1	0	64.0053	805354	486.867
279	0.000860707	0.23219	6551.03	-4511.56	-0.419198	0.0132504	0.00863616	-43008550	7311453	0	3.72348	-0.00486141	3.72348	205.262	-19.7651	1.33895	190.536	337.759	1	0.17	-1.30298e+06	1	88337.4	0	0	1	0	-114.996	31162.1	0	64.0053	801233	486.867
280	0.000841507	0.230785	8842.86	-6207.43	-0.474264	0.0133445	0.00709141	-66566574	11316317	0	3.71846	-0.00482103	3.71847	199.6	-27.4749	1.3432	190.531	269.687	1	0.17	-3.07537e+06	1	136724	0	0	1	0	-172.871	31162.1	0	64.0053	795711	486.867
281	0.000815106	0.228867	12470.1	-8928.01	-0.537576	0.0134472	0.00533639	-104639885	17788780	0	3.71052	-0.00476319	3.71052	193.039	-40.3013	1.34846	190.52	196.26	1	0.17	-7.93751e+06	1	214925	0	0	1	0	-277.328	31162.1	0	64.0053	788042	486.867
282	0.000778369	0.226217	18263.5	-12648.4	-0.599183	0.0135592	0.00327132	-127487447	21672866	0	3.69793	-0.00467992	3.69793	182.752	-58.206	1.35727	190.498	113.888	1	0.17	-1.76711e+07	1	261853	0	0	1	0	-379.244	31162.1	0	64.0053	777597	486.867
283	0.000730025	0.222757	26784.1	-16296.6	-0.645519	0.0136796	0.00148162	-94504322	16065734	0	3.67959	-0.00456778	3.67959	166.94	-77.4818	1.37259	190.477	47.1132	1	0.17	-2.54363e+07	1	194107	0	0	1	0	-371.885	31162.1	0	64.0053	764579	486.867
284	0.00067308	0.218714	37516.1	-18415.8	-0.670188	0.0138054	0.000471611	-38425324	6532305	0	3.65673	-0.0044352	3.65673	147.673	-92.3704	1.39464	190.479	13.2657	1	0.17	-2.07091e+07	1	78923.7	0	0	1	0	-216.029	31162.1	0	64.0053	750147	486.867
285	0.000612233	0.21443	49321.8	-19167.4	-0.68114	0.0139339	0.000144521	-12846459	2183898	0	3.63159	-0.00429408	3.63159	144.31	-97.4396	1.39879	190.524	3.97353	1	0.17	-1.29257e+07	1	26386	0	0	1	0	-76.6177	31162.1	0	64.0053	735257	486.867
286	0.000550046	0.210087	61532	-19405.9	-0.687458	0.0140638	4.13866e-05	-3788169	643988	0	3.60585	-0.00415274	3.60586	153.937	-96.1161	1.38682	190.65	1.21461	1	0.17	-7.1784e+06	1	7780.71	0	0	1	0	-24.3081	31162.1	0	64.0053	720259	486.867
