87.1	190.177	380.353	570.53	760.706	950.883	1141.06	1331.24	1521.41	1711.59	1901.77	2091.94	2282.12	2472.3	2662.47	2852.65	3042.82	3233	3423.18	3613.35	3803.53	
88.1	189.588	379.177	568.765	758.354	947.942	1137.53	1327.12	1516.71	1706.3	1895.88	2085.47	2275.06	2464.65	2654.24	2843.83	3033.42	3223	3412.59	3602.18	3791.77	
89.1	189.75	379.5	569.251	759.001	948.751	1138.5	1328.25	1518	1707.75	1897.5	2087.25	2277	2466.75	2656.5	2846.25	3036	3225.75	3415.5	3605.25	3795	
90.1	190.03	380.059	570.089	760.119	950.148	1140.18	1330.21	1520.24	1710.27	1900.3	2090.33	2280.36	2470.39	2660.41	2850.44	3040.47	3230.5	3420.53	3610.56	3800.59	
91.1	190.309	380.618	570.927	761.236	951.545	1141.85	1332.16	1522.47	1712.78	1903.09	2093.4	2283.71	2474.02	2664.33	2854.64	3044.95	3235.25	3425.56	3615.87	3806.18	
92.1	190.589	381.177	571.766	762.354	952.943	1143.53	1334.12	1524.71	1715.3	1905.89	2096.47	2287.06	2477.65	2668.24	2858.83	3049.42	3240.01	3430.59	3621.18	3811.77	
93.1	190.868	381.736	572.604	763.472	954.34	1145.21	1336.08	1526.94	1717.81	1908.68	2099.55	2290.42	2481.28	2672.15	2863.02	3053.89	3244.76	3435.62	3626.49	3817.36	
94.1	191.147	382.295	573.442	764.59	955.737	1146.88	1338.03	1529.18	1720.33	1911.47	2102.62	2293.77	2484.92	2676.06	2867.21	3058.36	3249.51	3440.65	3631.8	3822.95	
95.1	191.427	382.854	574.281	765.708	957.135	1148.56	1339.99	1531.42	1722.84	1914.27	2105.7	2297.12	2488.55	2679.98	2871.4	3062.83	3254.26	3445.68	3637.11	3828.54	
96.1	191.404	382.807	574.211	765.615	957.019	1148.42	1339.83	1531.23	1722.63	1914.04	2105.44	2296.84	2488.25	2679.65	2871.06	3062.46	3253.86	3445.27	3636.67	3828.07	
97.1	191.087	382.175	573.262	764.349	955.436	1146.52	1337.61	1528.7	1719.79	1910.87	2101.96	2293.05	2484.13	2675.22	2866.31	3057.4	3248.48	3439.57	3630.66	3821.75	
98.1	190.765	381.53	572.295	763.06	953.824	1144.59	1335.35	1526.12	1716.88	1907.65	2098.41	2289.18	2479.94	2670.71	2861.47	3052.24	3243	3433.77	3624.53	3815.3	
99.1	190.437	380.873	571.31	761.746	952.183	1142.62	1333.06	1523.49	1713.93	1904.37	2094.8	2285.24	2475.68	2666.11	2856.55	3046.98	3237.42	3427.86	3618.29	3808.73	
100.1	190.102	380.204	570.307	760.409	950.511	1140.61	1330.72	1520.82	1710.92	1901.02	2091.12	2281.23	2471.33	2661.43	2851.53	3041.63	3231.74	3421.84	3611.94	3802.04	
101.1	189.762	379.523	569.285	759.047	948.809	1138.57	1328.33	1518.09	1707.86	1897.62	2087.38	2277.14	2466.9	2656.66	2846.43	3036.19	3225.95	3415.71	3605.47	3795.23	
102.1	189.415	378.83	568.245	757.661	947.076	1136.49	1325.91	1515.32	1704.74	1894.15	2083.57	2272.98	2462.4	2651.81	2841.23	3030.64	3220.06	3409.47	3598.89	3788.3	
103.1	189.051	378.103	567.154	756.205	945.256	1134.31	1323.36	1512.41	1701.46	1890.51	2079.56	2268.62	2457.67	2646.72	2835.77	3024.82	3213.87	3402.92	3591.97	3781.03	
104.1	188.621	377.242	565.863	754.484	943.105	1131.73	1320.35	1508.97	1697.59	1886.21	2074.83	2263.45	2452.07	2640.7	2829.32	3017.94	3206.56	3395.18	3583.8	3772.42	
